Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
DDKC,39.54959025033655,-119.75922833916552,Mecca Lounge,39.550176,-119.754038,Bar
DDKC,39.54959025033655,-119.75922833916552,Momiji,39.55005490451894,-119.75387658498613,Japanese Restaurant
DDVV,39.55465635714285,-119.759819,SK Noodle,39.55537217359023,-119.7549497142642,Vietnamese Restaurant
DDVV,39.55465635714285,-119.759819,Bully's Sports Bar and Grill,39.55540917573217,-119.75518298201132,Sports Bar
DDVV,39.55465635714285,-119.759819,Papa Murphy's,39.555479999999996,-119.754751,Pizza Place
DDVV,39.55465635714285,-119.759819,McDonald's,39.55607629905528,-119.7547222673893,Fast Food Restaurant
DDVV,39.55465635714285,-119.759819,Costa Vida,39.5552419,-119.75469540000002,Mexican Restaurant
DDVV,39.55465635714285,-119.759819,Shine Salon and Spa,39.555136,-119.754228,Spa
DDYY,39.552732833333344,-119.76264483333334,Cal Neva Sportsbook,39.55146191016786,-119.75882964120954,Casino
DEBS,39.533876166666666,-119.76149483333332,John's Oyster Bar,39.534611186587355,-119.75816003350836,Seafood Restaurant
DEBS,39.533876166666666,-119.76149483333332,Revision Brewing Company,39.53082971876071,-119.76575535227329,Brewery
DEBS,39.533876166666666,-119.76149483333332,Dairy Queen,39.53826906935944,-119.76234712087263,Ice Cream Shop
DEBS,39.533876166666666,-119.76149483333332,Starbucks,39.533292936146225,-119.7579457793283,Coffee Shop
DEBS,39.533876166666666,-119.76149483333332,Gilley's,39.534026521317394,-119.75767484095556,Nightclub
DEBS,39.533876166666666,-119.76149483333332,The Rotisserie Buffet,39.53316577543274,-119.75805304799377,Restaurant
DEBS,39.533876166666666,-119.76149483333332,Nugget Casino Resort,39.533291,-119.757957,Hotel
DEBS,39.533876166666666,-119.76149483333332,ampm,39.534963,-119.766035,Convenience Store
DEBS,39.533876166666666,-119.76149483333332,Burg's Victorian Bar,39.535177,-119.761676,Bar
DEBS,39.533876166666666,-119.76149483333332,RTC Centennial Plaza,39.534518021829705,-119.76122859042201,Bus Station
DEBS,39.533876166666666,-119.76149483333332,Futsol Sports Arena,39.53003,-119.763407,Sports Club
DEBS,39.533876166666666,-119.76149483333332,Treasures Trinkets & Trash,39.530915,-119.765813,Flea Market
DECC,39.538824111900524,-119.75961823445827,Dairy Queen,39.53826906935944,-119.76234712087263,Ice Cream Shop
DECC,39.538824111900524,-119.75961823445827,Scoopers,39.53896561617347,-119.76072120690651,American Restaurant
DECC,39.538824111900524,-119.75961823445827,John's Oyster Bar,39.534611186587355,-119.75816003350836,Seafood Restaurant
DECC,39.538824111900524,-119.75961823445827,7-Eleven,39.53903181892979,-119.76180179985901,Convenience Store
DECC,39.538824111900524,-119.75961823445827,M&M's Fish & Chicken Express,39.53857127075028,-119.76230295845949,Southern / Soul Food Restaurant
DECC,39.538824111900524,-119.75961823445827,Burg's Victorian Bar,39.535177,-119.761676,Bar
DECC,39.538824111900524,-119.75961823445827,RTC Centennial Plaza,39.534518021829705,-119.76122859042201,Bus Station
DEDK,39.53870039973085,-119.76069848048424,Dairy Queen,39.53826906935944,-119.76234712087263,Ice Cream Shop
DEDK,39.53870039973085,-119.76069848048424,Scoopers,39.53896561617347,-119.76072120690651,American Restaurant
DEDK,39.53870039973085,-119.76069848048424,7-Eleven,39.53903181892979,-119.76180179985901,Convenience Store
DEDK,39.53870039973085,-119.76069848048424,M&M's Fish & Chicken Express,39.53857127075028,-119.76230295845949,Southern / Soul Food Restaurant
DEDK,39.53870039973085,-119.76069848048424,Burg's Victorian Bar,39.535177,-119.761676,Bar
DEDK,39.53870039973085,-119.76069848048424,RTC Centennial Plaza,39.534518021829705,-119.76122859042201,Bus Station
DEDK,39.53870039973085,-119.76069848048424,Nugget Best in the West Rib Cook-Off,39.542522999999996,-119.763451,BBQ Joint
DEEQ,39.53698860431655,-119.76137819784168,Dairy Queen,39.53826906935944,-119.76234712087263,Ice Cream Shop
DEEQ,39.53698860431655,-119.76137819784168,Scoopers,39.53896561617347,-119.76072120690651,American Restaurant
DEEQ,39.53698860431655,-119.76137819784168,John's Oyster Bar,39.534611186587355,-119.75816003350836,Seafood Restaurant
DEEQ,39.53698860431655,-119.76137819784168,7-Eleven,39.53903181892979,-119.76180179985901,Convenience Store
DEEQ,39.53698860431655,-119.76137819784168,Gilley's,39.534026521317394,-119.75767484095556,Nightclub
DEEQ,39.53698860431655,-119.76137819784168,ampm,39.534963,-119.766035,Convenience Store
DEEQ,39.53698860431655,-119.76137819784168,M&M's Fish & Chicken Express,39.53857127075028,-119.76230295845949,Southern / Soul Food Restaurant
DEEQ,39.53698860431655,-119.76137819784168,Burg's Victorian Bar,39.535177,-119.761676,Bar
DEEQ,39.53698860431655,-119.76137819784168,RTC Centennial Plaza,39.534518021829705,-119.76122859042201,Bus Station
DEGA,39.539660875,-119.7742072395833,El Rancho Drive Ins,39.53981073007412,-119.77686265644098,Movie Theater
DEGA,39.539660875,-119.7742072395833,Jack's Cafe,39.53541645399022,-119.77360805981158,Café
DEGA,39.539660875,-119.7742072395833,7-Eleven,39.538747,-119.775373,Convenience Store
DEGA,39.539660875,-119.7742072395833,West Wind El Rancho Drive-In,39.539592,-119.777804,Movie Theater
DEGA,39.539660875,-119.7742072395833,Am Pm Elrancho,39.5355672500043,-119.77448048672207,Convenience Store
DEGA,39.539660875,-119.7742072395833,Asia Market,39.53673183917999,-119.7728794813156,Grocery Store
DEHZ,39.53611966666667,-119.758728,John's Oyster Bar,39.534611186587355,-119.75816003350836,Seafood Restaurant
DEHZ,39.53611966666667,-119.758728,Great Basin Brewing Co.,39.53508166638046,-119.75415518051464,Brewery
DEHZ,39.53611966666667,-119.758728,Victorian Square,39.534910594725055,-119.7547313148482,Plaza
DEHZ,39.53611966666667,-119.758728,Dairy Queen,39.53826906935944,-119.76234712087263,Ice Cream Shop
DEHZ,39.53611966666667,-119.758728,Scoopers,39.53896561617347,-119.76072120690651,American Restaurant
DEHZ,39.53611966666667,-119.758728,Gilley's,39.534026521317394,-119.75767484095556,Nightclub
DEHZ,39.53611966666667,-119.758728,Starbucks,39.533292936146225,-119.7579457793283,Coffee Shop
DEHZ,39.53611966666667,-119.758728,O'Ski's Pub & Grille,39.535072271296244,-119.75393935775264,Bar
DEHZ,39.53611966666667,-119.758728,Blind Onion Pizza & Pub,39.535018444072705,-119.7538118709288,Pizza Place
DEHZ,39.53611966666667,-119.758728,The Rotisserie Buffet,39.53316577543274,-119.75805304799377,Restaurant
DEHZ,39.53611966666667,-119.758728,7-Eleven,39.53903181892979,-119.76180179985901,Convenience Store
DEHZ,39.53611966666667,-119.758728,Nugget Casino Resort,39.533291,-119.757957,Hotel
DEHZ,39.53611966666667,-119.758728,Cantina Los Tres Hombres,39.53502506768937,-119.75500611472341,Mexican Restaurant
DEHZ,39.53611966666667,-119.758728,Burg's Victorian Bar,39.535177,-119.761676,Bar
DEHZ,39.53611966666667,-119.758728,RTC Centennial Plaza,39.534518021829705,-119.76122859042201,Bus Station
DEHZ,39.53611966666667,-119.758728,M&M's Fish & Chicken Express,39.53857127075028,-119.76230295845949,Southern / Soul Food Restaurant
DEHZ,39.53611966666667,-119.758728,Sparks Heritage Museum,39.535128,-119.75386261940002,History Museum
DEHZ,39.53611966666667,-119.758728,Pietros Famiglia,39.535162,-119.753797,Italian Restaurant
DEHZ,39.53611966666667,-119.758728,sparks rib cook off,39.53311,-119.754966,BBQ Joint
DEHZ,39.53611966666667,-119.758728,Union Pacific Railroad,39.53487985809834,-119.75319318620615,Train Station
DEHZ,39.53611966666667,-119.758728,Pyramid Discount Liquor,39.53585,-119.75294,Liquor Store
DEIC,39.53979907983192,-119.78399307983193,Sak N Save,39.538399,-119.780657,Grocery Store
DEIC,39.53979907983192,-119.78399307983193,Spaghetti Bowl,39.53722816781804,-119.78794813156128,Intersection
DEJA,39.54132326027398,-119.7730983561644,El Rancho Drive Ins,39.53981073007412,-119.77686265644098,Movie Theater
DEJA,39.54132326027398,-119.7730983561644,U.S. Bank ATM,39.54511,-119.774278,ATM
DEJA,39.54132326027398,-119.7730983561644,Family Dollar,39.544183,-119.773422,Discount Store
DEJA,39.54132326027398,-119.7730983561644,Pizza Plus,39.544994057460144,-119.77426921392704,Pizza Place
DEJA,39.54132326027398,-119.7730983561644,7-Eleven,39.538747,-119.775373,Convenience Store
DEJA,39.54132326027398,-119.7730983561644,Wells Fargo,39.54520196783695,-119.77170735597609,Bank
DEJA,39.54132326027398,-119.7730983561644,West Wind El Rancho Drive-In,39.539592,-119.777804,Movie Theater
DEJA,39.54132326027398,-119.7730983561644,Walgreens,39.54493308678306,-119.77551206946372,Pharmacy
DEJA,39.54132326027398,-119.7730983561644,Jack in the Box,39.545064424966476,-119.77510571479796,Fast Food Restaurant
DEJA,39.54132326027398,-119.7730983561644,Deer Park,39.53930670379664,-119.76800262523571,Park
DEKA,39.53712228571428,-119.77906828571429,Coney Island Bar,39.53537161448527,-119.78024115048107,Italian Restaurant
DEKA,39.53712228571428,-119.77906828571429,El Rancho Drive Ins,39.53981073007412,-119.77686265644098,Movie Theater
DEKA,39.53712228571428,-119.77906828571429,West Wind El Rancho Drive-In,39.539592,-119.777804,Movie Theater
DEKA,39.53712228571428,-119.77906828571429,7-Eleven,39.538747,-119.775373,Convenience Store
DEKA,39.53712228571428,-119.77906828571429,Am Pm Elrancho,39.5355672500043,-119.77448048672207,Convenience Store
DEKA,39.53712228571428,-119.77906828571429,Motel 6,39.535348,-119.7764,Hotel
DEKA,39.53712228571428,-119.77906828571429,Sak N Save,39.538399,-119.780657,Grocery Store
DEKA,39.53712228571428,-119.77906828571429,El Rancho Swap Meet/Flea Markt,39.53926450979465,-119.77703792897543,Movie Theater
DEKA,39.53712228571428,-119.77906828571429,Cantina,39.53319047423096,-119.78082602339224,Mexican Restaurant
DEVV,39.53735244444445,-119.76621333333333,Dairy Queen,39.53826906935944,-119.76234712087263,Ice Cream Shop
DEVV,39.53735244444445,-119.76621333333333,7-Eleven,39.53903181892979,-119.76180179985901,Convenience Store
DEVV,39.53735244444445,-119.76621333333333,ampm,39.534963,-119.766035,Convenience Store
DEVV,39.53735244444445,-119.76621333333333,Flower Bucket,39.537679,-119.764948,Flower Shop
DEVV,39.53735244444445,-119.76621333333333,Chema's The Real Taco,39.536944,-119.768137,Mexican Restaurant
DEVV,39.53735244444445,-119.76621333333333,Yummy's,39.53809561963405,-119.7651075855044,Pizza Place
DEVV,39.53735244444445,-119.76621333333333,Deer Park,39.53930670379664,-119.76800262523571,Park
DEVV,39.53735244444445,-119.76621333333333,M&M's Fish & Chicken Express,39.53857127075028,-119.76230295845949,Southern / Soul Food Restaurant
DEVV,39.53735244444445,-119.76621333333333,Burg's Victorian Bar,39.535177,-119.761676,Bar
DEYY,39.539833,-119.75749533333332,Scoopers,39.53896561617347,-119.76072120690651,American Restaurant
DEYY,39.539833,-119.75749533333332,Dairy Queen,39.53826906935944,-119.76234712087263,Ice Cream Shop
DEYY,39.539833,-119.75749533333332,7-Eleven,39.53903181892979,-119.76180179985901,Convenience Store
DEYY,39.539833,-119.75749533333332,Cap'n Games,39.53955300000001,-119.75243799999998,Video Game Store
DEYY,39.539833,-119.75749533333332,M&M's Fish & Chicken Express,39.53857127075028,-119.76230295845949,Southern / Soul Food Restaurant
DEYY,39.539833,-119.75749533333332,Ardmore Park,39.544125,-119.757488,Park
DFAA,39.536975700000006,-119.7381912,Black Bear Diner,39.53548153587838,-119.73768270672159,Diner
DFAA,39.536975700000006,-119.7381912,BJ's BBQ Joint,39.53489469530417,-119.74114853478656,BBQ Joint
DFAA,39.536975700000006,-119.7381912,Ross Dress for Less,39.53887627381181,-119.73353142041016,Clothing Store
DFAA,39.536975700000006,-119.7381912,The Steak House,39.53443089436343,-119.73474025366966,Steakhouse
DFAA,39.536975700000006,-119.7381912,Sinbads Hot Dogs,39.537585152695506,-119.73387015996867,Hot Dog Joint
DFAA,39.536975700000006,-119.7381912,Raising Cane's Chicken Fingers,39.538418,-119.734505,Fried Chicken Joint
DFAA,39.536975700000006,-119.7381912,Wells Fargo,39.53752914110829,-119.7348289936781,Bank
DFAA,39.536975700000006,-119.7381912,Super Burrito,39.533393649370154,-119.74086352975536,Burrito Place
DFAA,39.536975700000006,-119.7381912,Cafe Bellini,39.53426874647151,-119.73421696274255,American Restaurant
DFAA,39.536975700000006,-119.7381912,Wienerschnitzel,39.53717917634586,-119.73544839053943,German Restaurant
DFAA,39.536975700000006,-119.7381912,Fuddruckers,39.535365999999996,-119.736026,American Restaurant
DFAA,39.536975700000006,-119.7381912,Pancho & Willie's,39.533995834852796,-119.73420206622178,Mexican Restaurant
DFAA,39.536975700000006,-119.7381912,Western Village Inn & Casino,39.53426135003205,-119.73415915074965,Casino
DFAA,39.536975700000006,-119.7381912,Family Dollar,39.54022,-119.735857,Discount Store
DFAA,39.536975700000006,-119.7381912,Pizza Plus,39.54022,-119.735857,Pizza Place
DFAA,39.536975700000006,-119.7381912,KFC,39.53578318890009,-119.73739329443652,Fried Chicken Joint
DFAA,39.536975700000006,-119.7381912,TravelCenters of America,39.534646588242936,-119.73633999999998,Gas Station
DFAA,39.536975700000006,-119.7381912,ampm,39.534867,-119.738201,Convenience Store
DFAA,39.536975700000006,-119.7381912,Thunderbird Resort Club,39.5363846164488,-119.74186731001758,Resort
DFAA,39.536975700000006,-119.7381912,Wendy's,39.538074628356064,-119.73463453733076,Fast Food Restaurant
DFAA,39.536975700000006,-119.7381912,Denny's,39.53294,-119.740172,Breakfast Spot
DFAA,39.536975700000006,-119.7381912,China Noodle,39.53482676666667,-119.73837711666668,Chinese Restaurant
DFAA,39.536975700000006,-119.7381912,FoodMaxx,39.540217,-119.73532,Grocery Store
DFAA,39.536975700000006,-119.7381912,Fallas,39.538671048154214,-119.73357490658064,Clothing Store
DFBA,39.53769536363637,-119.73794854545454,Black Bear Diner,39.53548153587838,-119.73768270672159,Diner
DFBA,39.53769536363637,-119.73794854545454,Ross Dress for Less,39.53887627381181,-119.73353142041016,Clothing Store
DFBA,39.53769536363637,-119.73794854545454,Raising Cane's Chicken Fingers,39.538418,-119.734505,Fried Chicken Joint
DFBA,39.53769536363637,-119.73794854545454,BJ's BBQ Joint,39.53489469530417,-119.74114853478656,BBQ Joint
DFBA,39.53769536363637,-119.73794854545454,Sinbads Hot Dogs,39.537585152695506,-119.73387015996867,Hot Dog Joint
DFBA,39.53769536363637,-119.73794854545454,The Steak House,39.53443089436343,-119.73474025366966,Steakhouse
DFBA,39.53769536363637,-119.73794854545454,El Pollo Loco,39.541681,-119.737003,Fast Food Restaurant
DFBA,39.53769536363637,-119.73794854545454,Wells Fargo,39.53752914110829,-119.7348289936781,Bank
DFBA,39.53769536363637,-119.73794854545454,Firehouse Subs,39.54162,-119.736966,Sandwich Place
DFBA,39.53769536363637,-119.73794854545454,Wienerschnitzel,39.53717917634586,-119.73544839053943,German Restaurant
DFBA,39.53769536363637,-119.73794854545454,Cafe Bellini,39.53426874647151,-119.73421696274255,American Restaurant
DFBA,39.53769536363637,-119.73794854545454,Fuddruckers,39.535365999999996,-119.736026,American Restaurant
DFBA,39.53769536363637,-119.73794854545454,Family Dollar,39.54022,-119.735857,Discount Store
DFBA,39.53769536363637,-119.73794854545454,Jack in the Box,39.54150269360153,-119.73520383238792,Fast Food Restaurant
DFBA,39.53769536363637,-119.73794854545454,Pizza Plus,39.54022,-119.735857,Pizza Place
DFBA,39.53769536363637,-119.73794854545454,KFC,39.53578318890009,-119.73739329443652,Fried Chicken Joint
DFBA,39.53769536363637,-119.73794854545454,TravelCenters of America,39.534646588242936,-119.73633999999998,Gas Station
DFBA,39.53769536363637,-119.73794854545454,Wendy's,39.538074628356064,-119.73463453733076,Fast Food Restaurant
DFBA,39.53769536363637,-119.73794854545454,ampm,39.534867,-119.738201,Convenience Store
DFBA,39.53769536363637,-119.73794854545454,Thunderbird Resort Club,39.5363846164488,-119.74186731001758,Resort
DFBA,39.53769536363637,-119.73794854545454,China Noodle,39.53482676666667,-119.73837711666668,Chinese Restaurant
DFBA,39.53769536363637,-119.73794854545454,FoodMaxx,39.540217,-119.73532,Grocery Store
DFBA,39.53769536363637,-119.73794854545454,Fallas,39.538671048154214,-119.73357490658064,Clothing Store
DFBA,39.53769536363637,-119.73794854545454,Sizzler,39.54144884219022,-119.73583267917215,Steakhouse
DFCA,39.53878423684213,-119.736150877193,Ross Dress for Less,39.53887627381181,-119.73353142041016,Clothing Store
DFCA,39.53878423684213,-119.736150877193,Raising Cane's Chicken Fingers,39.538418,-119.734505,Fried Chicken Joint
DFCA,39.53878423684213,-119.736150877193,Sinbads Hot Dogs,39.537585152695506,-119.73387015996867,Hot Dog Joint
DFCA,39.53878423684213,-119.736150877193,El Pollo Loco,39.541681,-119.737003,Fast Food Restaurant
DFCA,39.53878423684213,-119.736150877193,Black Bear Diner,39.53548153587838,-119.73768270672159,Diner
DFCA,39.53878423684213,-119.736150877193,Wells Fargo,39.53752914110829,-119.7348289936781,Bank
DFCA,39.53878423684213,-119.736150877193,Firehouse Subs,39.54162,-119.736966,Sandwich Place
DFCA,39.53878423684213,-119.736150877193,Planet Fitness,39.54019932482251,-119.73240683613264,Gym / Fitness Center
DFCA,39.53878423684213,-119.736150877193,Dollar Tree,39.540049734915684,-119.73288727583895,Discount Store
DFCA,39.53878423684213,-119.736150877193,Ijji Sushi,39.54148773990809,-119.73433511756063,Sushi Restaurant
DFCA,39.53878423684213,-119.736150877193,The Steak House,39.53443089436343,-119.73474025366966,Steakhouse
DFCA,39.53878423684213,-119.736150877193,Wienerschnitzel,39.53717917634586,-119.73544839053943,German Restaurant
DFCA,39.53878423684213,-119.736150877193,GameStop,39.54035857683212,-119.73254529436905,Video Game Store
DFCA,39.53878423684213,-119.736150877193,Jack in the Box,39.54150269360153,-119.73520383238792,Fast Food Restaurant
DFCA,39.53878423684213,-119.736150877193,Family Dollar,39.54022,-119.735857,Discount Store
DFCA,39.53878423684213,-119.736150877193,Big 5 Sporting Goods,39.53964000000001,-119.732641,Sporting Goods Shop
DFCA,39.53878423684213,-119.736150877193,Pizza Plus,39.54022,-119.735857,Pizza Place
